2084091553;41.1745;-8.609663;-0.150267;0.7186305
2084091557;41.17456;-8.609838;-0.15027;0.7186316
2084091570;41.17445;-8.609539;-0.1502648;0.7186298
2084091572;41.17375;-8.607574;-0.1502305;0.7186174
2084091574;41.17443;-8.609416;-0.1502627;0.7186294
2084091576;41.17382;-8.607574;-0.1502305;0.7186188
2103272929;41.1758;-8.600116;-0.1501003;0.7186532
412256453;41.17193;-8.598462;-0.1500715;0.7185858
2169094763;41.17416;-8.600387;-0.1501051;0.7186247
26015879;41.17123;-8.593703;-0.1499884;0.7185736
26015913;41.17419;-8.609815;-0.1502696;0.7186252
2460915650;41.17521;-8.599907;-0.1500967;0.718643
2460915651;41.17555;-8.599765;-0.1500942;0.7186489
2460915664;41.17456;-8.5974;-0.1500529;0.7186316
2460915665;41.17475;-8.597302;-0.1500512;0.7186349
2460915666;41.17486;-8.597244;-0.1500502;0.7186369
2460915667;41.17518;-8.597316;-0.1500515;0.7186424
2460915668;41.17543;-8.597382;-0.1500526;0.7186469
2460915669;41.17547;-8.597477;-0.1500543;0.7186475
2460915670;41.17552;-8.597672;-0.1500577;0.7186484
2460915671;41.1745;-8.59752;-0.150055;0.7186307
2460915672;41.17427;-8.5973;-0.1500512;0.7186267
2605287683;41.17366;-8.610381;-0.1502795;0.7186159
2490198497;41.17377;-8.608635;-0.150249;0.7186179
2490198501;41.17418;-8.610342;-0.1502788;0.7186249
2490198505;41.1743;-8.610321;-0.1502784;0.718627
128591054;41.17239;-8.603845;-0.1501654;0.7185938
2084091552;41.17392;-8.608056;-0.1502389;0.7186205
2084091555;41.17382;-8.607748;-0.1502335;0.7186188
2084091561;41.17374;-8.607755;-0.1502337;0.7186174
2084091573;41.17382;-8.607865;-0.1502356;0.7186188
26015902;41.17163;-8.605023;-0.150186;0.7185806
26015903;41.17192;-8.605606;-0.1501962;0.7185857
26015904;41.17182;-8.605692;-0.1501977;0.7185838
26015905;41.17217;-8.606189;-0.1502063;0.7185899
26015906;41.17204;-8.606219;-0.1502069;0.7185877
26015908;41.17243;-8.606877;-0.1502184;0.7185944
26015909;41.17354;-8.6082;-0.1502414;0.7186139
3092764691;41.17115;-8.601002;-0.1501158;0.7185721
3092764694;41.17125;-8.600285;-0.1501033;0.7185739
3092764695;41.1719;-8.59582;-0.1500254;0.7185853
3092764692;41.17183;-8.596783;-0.1500422;0.7185839
3092764704;41.17131;-8.600657;-0.1501098;0.718575
3092764707;41.17139;-8.599012;-0.1500811;0.7185763
3092764708;41.17134;-8.60167;-0.1501275;0.7185754
3092764709;41.17134;-8.601059;-0.1501168;0.7185755
3092764714;41.17395;-8.609462;-0.1502635;0.718621
3092764717;41.17128;-8.601102;-0.1501175;0.7185745
3092764719;41.17128;-8.599729;-0.1500936;0.7185744
128587401;41.17147;-8.60161;-0.1501264;0.7185778
128579264;41.17319;-8.607712;-0.1502329;0.7186078
26015888;41.17176;-8.595296;-0.1500162;0.7185829
26015894;41.17115;-8.599766;-0.1500942;0.7185721
26015897;41.17125;-8.600621;-0.1501092;0.7185739
26015898;41.17112;-8.600612;-0.150109;0.7185716
26015895;41.17125;-8.600244;-0.1501026;0.7185739
26015912;41.17384;-8.609159;-0.1502582;0.7186191
26015914;41.17406;-8.609851;-0.1502703;0.7186229
26015910;41.1734;-8.608247;-0.1502423;0.7186114
26015896;41.17112;-8.600183;-0.1501015;0.7185716
26015916;41.17427;-8.610848;-0.1502877;0.7186267
128583855;41.17128;-8.602245;-0.1501375;0.7185744
128580399;41.17327;-8.608016;-0.1502382;0.7186091
2490198494;41.17364;-8.608673;-0.1502497;0.7186155
3092764711;41.17153;-8.594244;-0.1499979;0.7185788
26015889;41.17178;-8.597096;-0.1500476;0.7185832
26015891;41.17166;-8.597745;-0.150059;0.718581
3522105976;41.17103;-8.596493;-0.1500371;0.71857
3522105978;41.17105;-8.596573;-0.1500385;0.7185704
3522105980;41.17106;-8.596174;-0.1500315;0.7185705
3522105981;41.17109;-8.596646;-0.1500398;0.718571
3522105987;41.17124;-8.595937;-0.1500274;0.7185736
3522105988;41.17126;-8.598887;-0.1500789;0.7185741
3522105989;41.17126;-8.596803;-0.1500425;0.7185741
3522105991;41.17133;-8.59706;-0.150047;0.7185752
3522105992;41.17139;-8.596816;-0.1500427;0.7185763
3522106293;41.17139;-8.595801;-0.150025;0.7185764
3522106294;41.1714;-8.597189;-0.1500493;0.7185766
3522106297;41.17144;-8.597959;-0.1500627;0.7185772
3522106298;41.17145;-8.596795;-0.1500424;0.7185773
3522106299;41.17145;-8.597836;-0.1500605;0.7185774
3522106300;41.17145;-8.597344;-0.150052;0.7185774
3522106301;41.17147;-8.597462;-0.150054;0.7185777
3522106302;41.1715;-8.597766;-0.1500593;0.7185783
3522106304;41.17154;-8.597599;-0.1500564;0.718579
3522106305;41.17158;-8.596681;-0.1500404;0.7185796
3522106307;41.17165;-8.596563;-0.1500383;0.7185808
3522106308;41.17168;-8.596948;-0.150045;0.7185813
3522106310;41.1717;-8.596422;-0.1500359;0.7185817
3522106311;41.1717;-8.596786;-0.1500422;0.7185818
3522106313;41.17173;-8.596622;-0.1500393;0.7185822
3522106315;41.17175;-8.596451;-0.1500364;0.7185825
3522106318;41.17176;-8.596291;-0.1500336;0.7185828
3522106319;41.17178;-8.595962;-0.1500278;0.7185831
3522106320;41.17178;-8.595786;-0.1500248;0.7185832
112597522;41.17143;-8.597262;-0.1500505;0.718577
112597525;41.17128;-8.597003;-0.150046;0.7185744
112597541;41.17119;-8.595987;-0.1500283;0.7185728
112597544;41.17103;-8.596249;-0.1500328;0.7185701
112597546;41.17113;-8.59671;-0.1500409;0.7185718
112597547;41.17148;-8.596775;-0.150042;0.7185779
25532185;41.17102;-8.596411;-0.1500357;0.7185699
25532186;41.1711;-8.596111;-0.1500304;0.7185712
25532189;41.17157;-8.595664;-0.1500226;0.7185794
25532204;41.17147;-8.597594;-0.1500563;0.7185777
25532205;41.17137;-8.597121;-0.1500481;0.7185759
26015890;41.17164;-8.597113;-0.1500479;0.7185807
3092764688;41.17119;-8.596762;-0.1500418;0.7185728
3092764693;41.17177;-8.596128;-0.1500307;0.7185829
3092764716;41.17178;-8.595633;-0.1500221;0.7185832
3554953534;41.17228;-8.600139;-0.1501007;0.7185919
3554953622;41.17366;-8.604894;-0.1501837;0.718616
1223751575;41.1724;-8.599944;-0.1500973;0.718594
1223751606;41.17196;-8.599677;-0.1500927;0.7185861
1223751607;41.17153;-8.600039;-0.150099;0.7185788
1223751631;41.17215;-8.599791;-0.1500947;0.7185897
1223751681;41.17191;-8.600015;-0.1500986;0.7185854
1223751687;41.17215;-8.600003;-0.1500984;0.7185895
1223751697;41.17258;-8.599413;-0.1500881;0.7185972
1223751712;41.17232;-8.600133;-0.1501006;0.7185925
1223751730;41.17233;-8.599265;-0.1500855;0.7185926
2073943320;41.17329;-8.599237;-0.150085;0.7186095
2073943321;41.17422;-8.599795;-0.1500947;0.7186258
2073943322;41.17368;-8.59947;-0.1500891;0.7186162
2084090872;41.17368;-8.604565;-0.150178;0.7186162
2460915663;41.17441;-8.597711;-0.1500584;0.718629
411504966;41.17125;-8.597713;-0.1500584;0.7185739
411504981;41.17384;-8.600998;-0.1501157;0.7186191
411504987;41.17371;-8.60358;-0.1501608;0.7186168
411504999;41.17337;-8.598979;-0.1500805;0.7186109
411835382;41.17227;-8.597513;-0.1500549;0.7185917
411835384;41.17262;-8.596466;-0.1500366;0.7185978
411835385;41.17271;-8.596519;-0.1500376;0.7185994
411835386;41.17347;-8.596962;-0.1500453;0.7186126
411835387;41.17376;-8.59713;-0.1500482;0.7186177
411835388;41.17434;-8.597652;-0.1500573;0.7186278
411835389;41.17472;-8.598001;-0.1500634;0.7186344
411835390;41.17484;-8.598178;-0.1500665;0.7186365
411835391;41.17485;-8.598403;-0.1500704;0.7186368
411835393;41.17469;-8.599627;-0.1500918;0.7186339
412249442;41.1737;-8.603764;-0.150164;0.7186167
412249449;41.1752;-8.600069;-0.1500995;0.7186428
420776939;41.17646;-8.60001;-0.1500985;0.7186648
420776943;41.17793;-8.599245;-0.1500851;0.7186905
420777494;41.1739;-8.600844;-0.150113;0.7186202
420777495;41.17161;-8.599462;-0.1500889;0.7185801
420777496;41.17163;-8.59938;-0.1500875;0.7185804
432578781;41.17725;-8.599599;-0.1500913;0.7186787
432578813;41.17376;-8.599207;-0.1500845;0.7186177
432578817;41.17477;-8.598977;-0.1500805;0.7186354
432578901;41.17509;-8.59431;-0.149999;0.7186409
432578922;41.17241;-8.595934;-0.1500273;0.7185941
432578930;41.17258;-8.596395;-0.1500354;0.7185972
432578945;41.174;-8.598519;-0.1500725;0.7186218
445439258;41.17295;-8.600263;-0.1501029;0.7186035
445439265;41.17199;-8.599699;-0.1500931;0.7185867
445439274;41.17178;-8.598918;-0.1500794;0.7185831
445439284;41.17243;-8.598416;-0.1500707;0.7185944
445439290;41.17432;-8.599546;-0.1500904;0.7186274
445439334;41.17216;-8.599163;-0.1500837;0.7185898
445439337;41.17273;-8.599502;-0.1500896;0.7185996
445439340;41.17311;-8.599744;-0.1500938;0.7186064
445439343;41.17352;-8.599966;-0.1500977;0.7186134
445439344;41.17406;-8.600292;-0.1501034;0.718623
3713666407;41.17138;-8.59398;-0.1499932;0.7185762
3713666411;41.17189;-8.595479;-0.1500194;0.7185851
3713666413;41.1721;-8.596061;-0.1500296;0.7185888
3713666414;41.17217;-8.595919;-0.1500271;0.71859
3713666410;41.17186;-8.596482;-0.1500369;0.7185846
3713666416;41.17225;-8.595785;-0.1500248;0.7185913
3713666419;41.17243;-8.595545;-0.1500206;0.7185945
3713666421;41.17253;-8.595434;-0.1500186;0.7185962
3713666422;41.17274;-8.595243;-0.1500153;0.7185999
3713666423;41.17285;-8.59516;-0.1500138;0.7186018
3713667327;41.17296;-8.595079;-0.1500124;0.7186037
25532197;41.1731;-8.594989;-0.1500109;0.7186061
25532199;41.17263;-8.595343;-0.150017;0.7185979
25532200;41.17234;-8.59566;-0.1500226;0.7185929
25532201;41.17204;-8.596209;-0.1500321;0.7185877
26015883;41.17178;-8.594834;-0.1500082;0.718583
26015887;41.17189;-8.59615;-0.1500311;0.718585
3713816541;41.17132;-8.596814;-0.1500427;0.7185751
3713816542;41.17153;-8.596732;-0.1500413;0.7185788
3713816543;41.17188;-8.595314;-0.1500165;0.7185848
26015885;41.17185;-8.595151;-0.1500137;0.7185844
26015892;41.17143;-8.598075;-0.1500647;0.718577
26122714;41.17342;-8.594798;-0.1500075;0.7186117
4133824545;41.17429;-8.608763;-0.1502513;0.7186269
