25504172;41.17295;-8.625189;-0.1505379;0.7186036;Paranhos;;
25504173;41.17294;-8.625538;-0.150544;0.7186033;Paranhos;;
25504174;41.17461;-8.623234;-0.1505038;0.7186325;Paranhos;;
25504175;41.17433;-8.623719;-0.1505123;0.7186276;Paranhos;;
25504176;41.17375;-8.624068;-0.1505184;0.7186174;Paranhos;;
25504177;41.17346;-8.624324;-0.1505228;0.7186125;Paranhos;;
25504178;41.17337;-8.624507;-0.150526;0.7186109;Paranhos;;
25504179;41.17373;-8.620652;-0.1504588;0.7186171;Paranhos;;
25504180;41.1738;-8.621376;-0.1504714;0.7186183;Paranhos;;
25504181;41.17403;-8.621881;-0.1504802;0.7186224;Paranhos;;
25504182;41.1744;-8.622247;-0.1504866;0.7186289;Paranhos;;
25504183;41.17483;-8.622357;-0.1504885;0.7186363;Paranhos;;
25507550;41.16636;-8.583835;-0.1498162;0.7184885;Campanha;;
25507552;41.16623;-8.583576;-0.1498117;0.7184862;Campanha;;
25507553;41.16605;-8.582975;-0.1498012;0.7184831;Campanha;;
25507554;41.16539;-8.582572;-0.1497941;0.7184715;Campanha;;
25507555;41.16573;-8.582631;-0.1497952;0.7184774;Campanha;;
25507556;41.16315;-8.581307;-0.1497721;0.7184324;Campanha;;
25507557;41.16319;-8.581163;-0.1497696;0.7184332;Campanha;;
25507558;41.16271;-8.581228;-0.1497707;0.7184248;Campanha;;
25507559;41.16238;-8.581043;-0.1497675;0.7184191;Campanha;;
25507560;41.16227;-8.58122;-0.1497705;0.718417;Campanha;;
25507561;41.1622;-8.581044;-0.1497675;0.7184159;Campanha;;
25507562;41.16188;-8.581352;-0.1497729;0.7184104;Campanha;;
25507563;41.16187;-8.581162;-0.1497695;0.7184101;Campanha;;
25507564;41.15799;-8.582936;-0.1498005;0.7183424;Campanha;;
25507565;41.15795;-8.582704;-0.1497964;0.7183417;Campanha;;
25507566;41.15739;-8.583113;-0.1498036;0.7183321;Campanha;;
25507567;41.15736;-8.582877;-0.1497995;0.7183315;Campanha;;
25507568;41.15658;-8.583243;-0.1498059;0.7183178;Campanha;;
25507569;41.15709;-8.582961;-0.1498009;0.7183267;Campanha;;
25507570;41.15625;-8.583229;-0.1498056;0.7183121;Campanha;;
25507571;41.15576;-8.582952;-0.1498008;0.7183035;Campanha;;
25507572;41.15492;-8.582952;-0.1498008;0.7182889;Campanha;;
25507573;41.15498;-8.582724;-0.1497968;0.7182899;Campanha;;
25507574;41.15446;-8.582735;-0.149797;0.7182808;Campanha;;
25507575;41.15451;-8.58251;-0.1497931;0.7182817;Campanha;;
25507576;41.15415;-8.58254;-0.1497936;0.7182754;Campanha;;
25507577;41.15382;-8.582051;-0.1497851;0.7182696;Campanha;;
25507578;41.15317;-8.581771;-0.1497802;0.7182583;Campanha;;
25507579;41.15329;-8.581586;-0.1497769;0.7182603;Campanha;;
25507580;41.15196;-8.580387;-0.149756;0.7182372;Campanha;;
25507581;41.15221;-8.580324;-0.1497549;0.7182416;Campanha;;
25507582;41.15137;-8.579728;-0.1497445;0.7182269;Campanha;;
25507583;41.15144;-8.579514;-0.1497408;0.718228;Campanha;;
25507584;41.15089;-8.57929;-0.1497369;0.7182185;Campanha;;
25507585;41.15094;-8.579097;-0.1497335;0.7182193;Campanha;;
25507586;41.15053;-8.579122;-0.1497339;0.7182122;Campanha;;
25507587;41.15018;-8.578805;-0.1497284;0.7182062;Campanha;;
25507588;41.14976;-8.57898;-0.1497315;0.7181988;Campanha;;
25507589;41.14941;-8.578802;-0.1497283;0.7181927;Campanha;;
25507590;41.14899;-8.579168;-0.1497347;0.7181854;Campanha;;
25507591;41.14888;-8.578999;-0.1497318;0.7181834;Campanha;;
25507592;41.14856;-8.579459;-0.1497398;0.7181779;Campanha;;
25507593;41.14853;-8.579283;-0.1497367;0.7181773;Campanha;;
25507594;41.14734;-8.580589;-0.1497595;0.7181565;Campanha;;
25507595;41.14717;-8.580482;-0.1497577;0.7181537;Campanha;;
25507596;41.14728;-8.580626;-0.1497602;0.7181555;Campanha;;
25507597;41.14687;-8.580668;-0.1497609;0.7181484;Campanha;;
25507598;41.14671;-8.580967;-0.1497661;0.7181456;Campanha;;
25507599;41.14663;-8.580776;-0.1497628;0.7181442;Campanha;;
25507600;41.14557;-8.58118;-0.1497698;0.7181256;Campanha;;
25507601;41.14623;-8.58094;-0.1497657;0.7181372;Campanha;;
25532144;41.17271;-8.594767;-0.150007;0.7185993;Paranhos;;
25532145;41.17233;-8.594706;-0.1500059;0.7185928;Paranhos;;
25532146;41.17187;-8.594455;-0.1500015;0.7185847;Paranhos;;
25532185;41.17102;-8.596411;-0.1500357;0.7185699;Paranhos;;
25532186;41.1711;-8.596111;-0.1500304;0.7185712;Paranhos;;
25532189;41.17157;-8.595664;-0.1500226;0.7185794;Paranhos;;
25532193;41.17267;-8.595076;-0.1500124;0.7185986;Paranhos;;
25532197;41.1731;-8.594989;-0.1500109;0.7186061;Paranhos;;
25532199;41.17263;-8.595343;-0.150017;0.7185979;Paranhos;;
25532200;41.17234;-8.59566;-0.1500226;0.7185929;Paranhos;;
25532201;41.17204;-8.596209;-0.1500321;0.7185877;Paranhos;;
25532202;41.17196;-8.596435;-0.1500361;0.7185863;Paranhos;;
25532204;41.17147;-8.597594;-0.1500563;0.7185777;Paranhos;;
25532205;41.17137;-8.597121;-0.1500481;0.7185759;Paranhos;;
25532206;41.17118;-8.596909;-0.1500444;0.7185727;Paranhos;;
25532207;41.17108;-8.596809;-0.1500426;0.7185709;Paranhos;;
25532208;41.17095;-8.59621;-0.1500322;0.7185686;Paranhos;;
25532209;41.1711;-8.595933;-0.1500273;0.7185712;Paranhos;;
25532210;41.17155;-8.595545;-0.1500206;0.7185792;Paranhos;;
25532211;41.17208;-8.595221;-0.1500149;0.7185884;Paranhos;;
25532212;41.17268;-8.594954;-0.1500102;0.7185988;Paranhos;;
25532222;41.17209;-8.595332;-0.1500168;0.7185886;Paranhos;;
25620516;41.14996;-8.614044;-0.1503434;0.7182022;CentroHistorico;;
25620518;41.14993;-8.614813;-0.1503568;0.7182017;CentroHistorico;;
25620570;41.15299;-8.612018;-0.1503081;0.7182552;CentroHistorico;;
25620653;41.1536;-8.611996;-0.1503077;0.7182658;CentroHistorico;;
25620692;41.14837;-8.61437;-0.1503491;0.7181746;CentroHistorico;;
25620737;41.14795;-8.612149;-0.1503104;0.7181672;CentroHistorico;;
25620743;41.14788;-8.611281;-0.1502952;0.718166;CentroHistorico;;
25620747;41.14784;-8.610926;-0.150289;0.7181653;CentroHistorico;;
25620759;41.1488;-8.612135;-0.1503101;0.718182;CentroHistorico;;
25620947;41.14717;-8.612186;-0.150311;0.7181537;CentroHistorico;;
25620948;41.14755;-8.613368;-0.1503316;0.7181602;CentroHistorico;;
25620960;41.14599;-8.612215;-0.1503115;0.718133;CentroHistorico;;
25632224;41.15007;-8.617771;-0.1504085;0.7182041;CentroHistorico;;
25632225;41.15158;-8.617634;-0.1504061;0.7182306;CentroHistorico;;
25632226;41.15071;-8.621094;-0.1504665;0.7182155;CentroHistorico;;
25632227;41.15166;-8.621317;-0.1504704;0.7182319;CentroHistorico;;
25632228;41.15023;-8.623061;-0.1505008;0.7182069;CentroHistorico;;
25632229;41.14937;-8.622926;-0.1504984;0.718192;CentroHistorico;;
25632230;41.14964;-8.620875;-0.1504627;0.7181967;CentroHistorico;;
25632231;41.15069;-8.623156;-0.1505025;0.718215;CentroHistorico;;
25632278;41.15249;-8.618065;-0.1504136;0.7182465;CentroHistorico;;
25632279;41.15224;-8.617943;-0.1504115;0.7182422;CentroHistorico;;
25632283;41.15503;-8.618997;-0.1504299;0.7182907;CentroHistorico;;
25632284;41.1552;-8.61888;-0.1504278;0.7182937;CentroHistorico;;
25632285;41.15416;-8.61333;-0.150331;0.7182757;CentroHistorico;;
25632292;41.15287;-8.613593;-0.1503356;0.7182531;CentroHistorico;;
25632293;41.15375;-8.613284;-0.1503302;0.7182684;CentroHistorico;;
25632361;41.1526;-8.620778;-0.150461;0.7182484;CentroHistorico;;
25632362;41.14777;-8.622663;-0.1504939;0.7181641;CentroHistorico;;
25632363;41.14745;-8.620352;-0.1504535;0.7181585;CentroHistorico;;
25632364;41.15348;-8.62105;-0.1504657;0.7182637;CentroHistorico;;
25632365;41.15073;-8.614271;-0.1503474;0.7182157;CentroHistorico;;
25632366;41.15168;-8.613873;-0.1503405;0.7182323;CentroHistorico;;
25632367;41.14916;-8.614964;-0.1503595;0.7181883;CentroHistorico;;
25632368;41.14859;-8.615614;-0.1503708;0.7181784;CentroHistorico;;
25632370;41.14777;-8.620502;-0.1504561;0.7181641;CentroHistorico;;
25632371;41.14762;-8.620204;-0.1504509;0.7181615;CentroHistorico;;
25632372;41.15292;-8.624072;-0.1505184;0.7182539;CentroHistorico;;
25632373;41.15528;-8.613317;-0.1503308;0.7182952;Cedofeita;;
25632374;41.15522;-8.611936;-0.1503066;0.7182941;Cedofeita;;
25632375;41.15517;-8.610028;-0.1502733;0.7182932;CentroHistorico;;
25632376;41.15185;-8.610143;-0.1502753;0.7182353;CentroHistorico;;
25632398;41.15092;-8.606738;-0.1502159;0.7182191;CentroHistorico;;
25632399;41.15111;-8.607389;-0.1502273;0.7182223;CentroHistorico;;
25632400;41.15023;-8.60775;-0.1502336;0.7182069;CentroHistorico;;
25632401;41.15049;-8.608911;-0.1502538;0.7182115;CentroHistorico;;
25632402;41.15016;-8.609421;-0.1502627;0.7182058;CentroHistorico;;
25632403;41.14964;-8.609517;-0.1502644;0.7181967;CentroHistorico;;
25632404;41.14922;-8.6095;-0.1502641;0.7181893;CentroHistorico;;
25632409;41.14978;-8.605782;-0.1501992;0.7181992;CentroHistorico;;
25632410;41.15096;-8.605365;-0.1501919;0.7182197;CentroHistorico;;
25632411;41.15094;-8.604254;-0.1501726;0.7182193;CentroHistorico;;
25632412;41.14939;-8.60411;-0.15017;0.7181924;CentroHistorico;;
25632413;41.15133;-8.604275;-0.1501729;0.7182263;CentroHistorico;;
25632414;41.15185;-8.605035;-0.1501862;0.7182353;CentroHistorico;;
25632416;41.15231;-8.606874;-0.1502183;0.7182432;CentroHistorico;;
25632417;41.15117;-8.608475;-0.1502462;0.7182233;CentroHistorico;;
25632419;41.1509;-8.609983;-0.1502726;0.7182187;CentroHistorico;;
25632421;41.14981;-8.610211;-0.1502765;0.7181997;CentroHistorico;;
25632422;41.1492;-8.61045;-0.1502807;0.7181891;CentroHistorico;;
25632423;41.151;-8.602248;-0.1501376;0.7182205;CentroHistorico;;
25632424;41.15095;-8.603686;-0.1501627;0.7182196;CentroHistorico;;
25632425;41.15326;-8.603552;-0.1501603;0.7182599;CentroHistorico;;
25632426;41.15328;-8.602441;-0.1501409;0.7182602;CentroHistorico;;
25632428;41.15104;-8.601172;-0.1501188;0.7182211;CentroHistorico;;
25632432;41.14898;-8.602092;-0.1501348;0.7181851;CentroHistorico;;
25632433;41.1492;-8.603171;-0.1501537;0.7181889;CentroHistorico;;
25632438;41.14896;-8.601921;-0.1501319;0.7181848;CentroHistorico;;
25632439;41.1495;-8.601839;-0.1501304;0.7181942;CentroHistorico;;
25632440;41.15015;-8.601228;-0.1501197;0.7182056;CentroHistorico;;
25632445;41.15228;-8.60487;-0.1501833;0.7182428;CentroHistorico;;
25632446;41.15363;-8.604746;-0.1501811;0.7182663;CentroHistorico;;
25632447;41.15482;-8.604693;-0.1501802;0.7182871;CentroHistorico;;
25632448;41.1547;-8.603825;-0.1501651;0.718285;CentroHistorico;;
25632449;41.15458;-8.603035;-0.1501513;0.718283;CentroHistorico;;
25632450;41.15508;-8.605576;-0.1501956;0.7182917;CentroHistorico;;
25632451;41.15471;-8.605831;-0.1502001;0.7182851;CentroHistorico;;
25632452;41.15442;-8.605941;-0.150202;0.7182801;CentroHistorico;;
25632453;41.15389;-8.606207;-0.1502066;0.7182709;CentroHistorico;;
25632454;41.15355;-8.606226;-0.150207;0.7182649;CentroHistorico;;
25632463;41.15562;-8.602601;-0.1501437;0.7183012;Cedofeita;;
26015866;41.16647;-8.584254;-0.1498235;0.7184905;Campanha;;
26015868;41.16657;-8.585238;-0.1498407;0.7184922;Campanha;;
26015870;41.16661;-8.585885;-0.149852;0.7184929;Campanha;;
26015872;41.16668;-8.586287;-0.149859;0.7184942;Campanha;;
26015876;41.16843;-8.589648;-0.1499176;0.7185246;Paranhos;;
26015878;41.16951;-8.59133;-0.149947;0.7185436;Paranhos;;
26015879;41.17123;-8.593703;-0.1499884;0.7185736;Paranhos;;
26015880;41.17103;-8.59364;-0.1499873;0.7185701;Paranhos;;
26015881;41.17167;-8.594523;-0.1500027;0.7185811;Paranhos;;
26015882;41.17131;-8.594064;-0.1499947;0.7185749;Paranhos;;
26015883;41.17178;-8.594834;-0.1500082;0.718583;Paranhos;;
26015884;41.17165;-8.594792;-0.1500074;0.7185808;Paranhos;;
26015885;41.17185;-8.595151;-0.1500137;0.7185844;Paranhos;;
26015887;41.17189;-8.59615;-0.1500311;0.718585;Paranhos;;
26015888;41.17176;-8.595296;-0.1500162;0.7185829;Paranhos;;
26015889;41.17178;-8.597096;-0.1500476;0.7185832;Paranhos;;
26015890;41.17164;-8.597113;-0.1500479;0.7185807;Paranhos;;
26015891;41.17166;-8.597745;-0.150059;0.718581;Paranhos;;
26015892;41.17143;-8.598075;-0.1500647;0.718577;Paranhos;;
26015894;41.17115;-8.599766;-0.1500942;0.7185721;Paranhos;;
26015895;41.17125;-8.600244;-0.1501026;0.7185739;Paranhos;;
26015896;41.17112;-8.600183;-0.1501015;0.7185716;Paranhos;;
26015897;41.17125;-8.600621;-0.1501092;0.7185739;Paranhos;;
26015898;41.17112;-8.600612;-0.150109;0.7185716;Paranhos;;
26015899;41.17163;-8.604227;-0.1501721;0.7185805;Paranhos;;
26015900;41.1715;-8.604259;-0.1501726;0.7185783;Paranhos;;
26015901;41.17176;-8.604988;-0.1501854;0.7185827;Paranhos;;
26015902;41.17163;-8.605023;-0.150186;0.7185806;Paranhos;;
26015903;41.17192;-8.605606;-0.1501962;0.7185857;Paranhos;;
26015904;41.17182;-8.605692;-0.1501977;0.7185838;Paranhos;;
26015905;41.17217;-8.606189;-0.1502063;0.7185899;Paranhos;;
26015906;41.17204;-8.606219;-0.1502069;0.7185877;Paranhos;;
26015907;41.17251;-8.606783;-0.1502167;0.7185959;Paranhos;;
26015908;41.17243;-8.606877;-0.1502184;0.7185944;Paranhos;;
26015909;41.17354;-8.6082;-0.1502414;0.7186139;Paranhos;;
26015910;41.1734;-8.608247;-0.1502423;0.7186114;Paranhos;;
26015911;41.17397;-8.609079;-0.1502568;0.7186213;Paranhos;;
26015912;41.17384;-8.609159;-0.1502582;0.7186191;Paranhos;;
26015913;41.17419;-8.609815;-0.1502696;0.7186252;Paranhos;;
26015914;41.17406;-8.609851;-0.1502703;0.7186229;Paranhos;;
26015915;41.17438;-8.610821;-0.1502872;0.7186285;Paranhos;;
26015916;41.17427;-8.610848;-0.1502877;0.7186267;Paranhos;;
26015917;41.17448;-8.611713;-0.1503028;0.7186303;Paranhos;;
26015918;41.17437;-8.611754;-0.1503035;0.7186283;Paranhos;;
26015919;41.17455;-8.612743;-0.1503207;0.7186315;Paranhos;;
26015920;41.17442;-8.612248;-0.1503121;0.7186291;Paranhos;;
26015921;41.17453;-8.61361;-0.1503359;0.7186312;Paranhos;;
26015922;41.17442;-8.613603;-0.1503357;0.7186292;Paranhos;;
26015923;41.1744;-8.614458;-0.1503507;0.7186289;Paranhos;;
26015924;41.17432;-8.614338;-0.1503486;0.7186274;Paranhos;;
26015928;41.17368;-8.618799;-0.1504264;0.7186163;Paranhos;;
26015929;41.17314;-8.625742;-0.1505476;0.7186069;Paranhos;;
26015930;41.17311;-8.624862;-0.1505322;0.7186064;Paranhos;;
26015931;41.17294;-8.627668;-0.1505812;0.7186034;Paranhos;;
26015932;41.17284;-8.62756;-0.1505793;0.7186016;Paranhos;;
26015933;41.17276;-8.628671;-0.1505987;0.7186002;Paranhos;;
26015934;41.17258;-8.628894;-0.1506026;0.7185971;Paranhos;;
26015935;41.17148;-8.634761;-0.150705;0.7185779;Ramalde;;
26015936;41.17134;-8.634708;-0.1507041;0.7185755;Ramalde;;
26015937;41.17134;-8.635383;-0.1507159;0.7185754;Ramalde;;
26015938;41.1712;-8.635322;-0.1507148;0.718573;Ramalde;;
26016164;41.17333;-8.622623;-0.1504932;0.7186102;Paranhos;;
26016169;41.1739;-8.618241;-0.1504167;0.7186201;Paranhos;;
26016411;41.17068;-8.63722;-0.1507479;0.7185639;Ramalde;;
26016412;41.17073;-8.636739;-0.1507395;0.7185648;Ramalde;;
26016413;41.17046;-8.637659;-0.1507556;0.71856;Ramalde;;
26016414;41.17056;-8.637136;-0.1507464;0.7185618;Ramalde;;
26016415;41.17005;-8.638339;-0.1507675;0.7185529;Ramalde;;
26016416;41.16993;-8.638216;-0.1507653;0.7185507;Ramalde;;
26016417;41.16877;-8.640096;-0.1507981;0.7185306;Ramalde;;
26016418;41.16866;-8.639974;-0.150796;0.7185286;Ramalde;;
26016419;41.16708;-8.642434;-0.1508389;0.7185011;Ramalde;;
26016421;41.1666;-8.643126;-0.150851;0.7184926;Ramalde;;
26016422;41.16558;-8.644771;-0.1508797;0.7184749;Ramalde;;
26016423;41.16586;-8.64447;-0.1508745;0.7184797;Ramalde;;
26016424;41.16504;-8.645858;-0.1508987;0.7184654;Ramalde;;
26016425;41.16468;-8.647214;-0.1509224;0.7184591;Ramalde;;
26016426;41.16455;-8.647113;-0.1509206;0.7184569;Ramalde;;
26016427;41.1642;-8.648056;-0.1509371;0.7184507;Ramalde;;
26016428;41.1641;-8.647943;-0.1509351;0.7184491;Ramalde;;
26016429;41.16359;-8.648691;-0.1509481;0.7184401;Ramalde;;
26016430;41.16352;-8.648569;-0.150946;0.718439;Ramalde;;
26016431;41.16296;-8.649179;-0.1509567;0.7184293;Ramalde;;
26016432;41.1629;-8.648995;-0.1509534;0.7184281;Ramalde;;
26016435;41.16162;-8.649414;-0.1509608;0.7184058;Ramalde;;
26016436;41.16161;-8.649239;-0.1509577;0.7184056;Ramalde;;
26016437;41.16112;-8.649332;-0.1509593;0.718397;Ramalde;;
26016438;41.16058;-8.648925;-0.1509522;0.7183877;Ramalde;;
26016439;41.15997;-8.648699;-0.1509483;0.718377;Ramalde;;
26016440;41.16;-8.648518;-0.1509451;0.7183776;Ramalde;;
26016441;41.1583;-8.647311;-0.1509241;0.7183479;Ramalde;;
26016442;41.15879;-8.647492;-0.1509272;0.7183564;Ramalde;;
26016443;41.1571;-8.646398;-0.1509081;0.7183269;Ramalde;;
26016444;41.15718;-8.646188;-0.1509044;0.7183284;Ramalde;;
26016445;41.15662;-8.646092;-0.1509028;0.7183185;Ramalde;;
26016446;41.15672;-8.645885;-0.1508992;0.7183203;Ramalde;;
26016447;41.15611;-8.645827;-0.1508982;0.7183096;Ramalde;;
26016448;41.15609;-8.645601;-0.1508942;0.7183093;Ramalde;;
26016450;41.15383;-8.644693;-0.1508784;0.7182699;Ramalde;;
26016451;41.15322;-8.644477;-0.1508746;0.7182593;Ramalde;;
26016452;41.15326;-8.644324;-0.1508719;0.7182599;Ramalde;;
26016453;41.15274;-8.644059;-0.1508673;0.7182508;Ramalde;;
26016454;41.15281;-8.64394;-0.1508652;0.7182519;Ramalde;;
26016455;41.15224;-8.643478;-0.1508572;0.718242;Ramalde;;
26016456;41.15234;-8.643374;-0.1508553;0.7182438;Ramalde;;
26016457;41.1514;-8.642223;-0.1508352;0.7182274;Ramalde;;
26016458;41.15185;-8.642632;-0.1508424;0.7182353;Ramalde;;
26016459;41.15114;-8.641862;-0.1508289;0.7182229;Ramalde;;
26016460;41.15124;-8.641754;-0.1508271;0.7182246;Ramalde;;
26016461;41.15072;-8.641464;-0.150822;0.7182155;Ramalde;;
26016462;41.15082;-8.641351;-0.15082;0.7182173;Ramalde;;
26016463;41.1501;-8.641091;-0.1508155;0.7182048;Ramalde;;
26016464;41.15031;-8.641046;-0.1508147;0.7182085;Ramalde;;
26016465;41.14975;-8.64096;-0.1508132;0.7181986;Ramalde;;
26016466;41.14978;-8.640836;-0.150811;0.7181991;Ramalde;;
26016467;41.14845;-8.640632;-0.1508075;0.718176;Ramalde;;
26016468;41.14847;-8.640497;-0.1508051;0.7181762;Ramalde;;
26016750;41.16747;-8.64189;-0.1508294;0.7185079;Ramalde;;
26016751;41.16572;-8.644428;-0.1508737;0.7184773;Ramalde;;
26016893;41.15308;-8.644742;-0.1508792;0.7182568;Ramalde;;
26016895;41.15167;-8.644795;-0.1508801;0.7182321;Ramalde;;
26016908;41.15193;-8.643574;-0.1508588;0.7182367;Ramalde;;
26016909;41.15176;-8.644235;-0.1508704;0.7182336;Ramalde;;
26057762;41.18099;-8.594048;-0.1499944;0.7187439;Paranhos;;
26057764;41.18093;-8.594225;-0.1499975;0.7187428;Paranhos;;
26057767;41.1807;-8.594481;-0.150002;0.7187388;Paranhos;;
26057769;41.1804;-8.5945;-0.1500023;0.7187336;Paranhos;;
26057772;41.18013;-8.59421;-0.1499972;0.7187288;Paranhos;;
26057774;41.18007;-8.593808;-0.1499902;0.7187277;Paranhos;;
26057776;41.18019;-8.593475;-0.1499844;0.7187299;Paranhos;;
26057801;41.18209;-8.593662;-0.1499877;0.7187632;Paranhos;;
26057803;41.1818;-8.59372;-0.1499887;0.718758;Paranhos;;
26057804;41.18167;-8.593835;-0.1499907;0.7187558;Paranhos;;
26057805;41.18152;-8.594352;-0.1499997;0.7187532;Paranhos;;
26057813;41.18152;-8.594508;-0.1500025;0.7187532;Paranhos;;
26057846;41.18001;-8.590476;-0.1499321;0.7187268;Paranhos;;
26057847;41.18047;-8.591652;-0.1499526;0.7187349;Paranhos;;
26057848;41.18056;-8.591769;-0.1499547;0.7187363;Paranhos;;
26057849;41.18085;-8.592094;-0.1499603;0.7187414;Paranhos;;
26057850;41.18124;-8.592369;-0.1499651;0.7187482;Paranhos;;
26057852;41.18219;-8.592838;-0.1499733;0.7187649;Paranhos;;
26057853;41.18035;-8.59204;-0.1499594;0.7187327;Paranhos;;
26057854;41.18017;-8.591809;-0.1499554;0.7187295;Paranhos;;
26057855;41.17968;-8.591738;-0.1499541;0.7187209;Paranhos;;
26057856;41.17944;-8.592082;-0.1499601;0.7187167;Paranhos;;
26057857;41.17948;-8.592642;-0.1499699;0.7187175;Paranhos;;
26057858;41.17976;-8.592906;-0.1499745;0.7187223;Paranhos;;
26122653;41.18098;-8.622212;-0.150486;0.7187437;Paranhos;;
26122654;41.18156;-8.621898;-0.1504805;0.7187538;Paranhos;;
26122655;41.18163;-8.621669;-0.1504765;0.7187551;Paranhos;;
26122656;41.18155;-8.621271;-0.1504696;0.7187536;Paranhos;;
26122657;41.18135;-8.621083;-0.1504663;0.7187501;Paranhos;;
26122658;41.18111;-8.621108;-0.1504667;0.7187459;Paranhos;;
26122659;41.18092;-8.62128;-0.1504697;0.7187425;Paranhos;;
26122665;41.17899;-8.622269;-0.150487;0.7187089;Paranhos;;
26122667;41.17986;-8.622005;-0.1504824;0.7187242;Paranhos;;
26122668;41.18023;-8.621749;-0.1504779;0.7187306;Paranhos;;
26122669;41.18054;-8.621345;-0.1504709;0.718736;Paranhos;;
26122670;41.18076;-8.620958;-0.1504641;0.7187397;Paranhos;;
26122672;41.18141;-8.620761;-0.1504607;0.7187513;Paranhos;;
